GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
547,718.4,1509.24,2037.74,195.02,105.47,-103.52,-1309.07,-10625.82,758.46,7229.47,-2525.25,83.59,515.39,-2441.67,-1926.28
550,669.47,1558.56,2029.48,186.79,100.9,-116.47,-1278.31,-10461.73,737.89,7211.77,-2649.84,86.27,638.34,-2563.58,-1925.23
553,694.33,1577.68,2008.57,198.45,103.88,-82.99,-1255.17,-10610.27,720.36,7257.79,-2581.92,87.89,612.63,-2494.03,-1881.4
556,710.97,1535.61,2034.02,194.85,90.6,-102.74,-1290.18,-10628.97,747.96,7202.79,-2517.81,86.14,494.91,-2431.67,-1936.76
559,700.57,1538.43,1999.94,193.74,116.5,-99.52,-1283.02,-10519.3,741.98,7166.3,-2574.13,88.28,555.61,-2485.85,-1930.23
562,693.44,1527.17,2036.8,193.48,98.15,-114.58,-1284.87,-10578.85,738.39,7217.69,-2563.02,87.23,526.82,-2475.79,-1948.97
565,716.48,1552.5,2031.03,194.11,105.12,-105.08,-1291.81,-10559.67,747.54,7243.34,-2588.43,88.41,633.56,-2500.01,-1866.45
568,661.06,1532.72,2013.56,191.23,93.12,-104.18,-1244.33,-10568.96,752.78,7293.84,-2641.52,89.94,620.84,-2551.59,-1930.74
571,704.22,1544.81,2034.41,197.44,111.14,-99.8,-1296.33,-10494.23,765.82,7219.23,-2643.11,87.15,686.72,-2555.96,-1869.25
574,673.62,1522.37,2047.34,190.76,106.78,-121.68,-1294.71,-10681.12,737.97,7270.89,-2510.32,84.49,452.24,-2425.83,-1973.6
577,675.79,1540.48,2021.53,186.4,103.8,-84.28,-1272.45,-10683.72,763.58,7282.94,-2502.23,86.86,534.08,-2415.37,-1881.29
580,688.31,1562.43,2034.47,190.07,98.23,-77.56,-1245.61,-10642.33,751.8,7180.78,-2489.61,87.33,540.58,-2402.28,-1861.7
583,670.4,1502.77,2059.6,175.88,97.65,-91.41,-1308.29,-10605.94,747.6,7212.1,-2507.59,83.43,460.36,-2424.17,-1963.81
586,743.11,1545.93,2027.15,186.93,86.91,-115.13,-1304.58,-10645.42,727.07,7201.85,-2487.01,85.44,453.82,-2401.57,-1947.75
589,737.72,1508.57,2035.11,190.3,95.06,-107.34,-1275.08,-10610.58,758.79,7185.99,-2474.17,86.55,518.54,-2387.62,-1869.07
592,683.22,1531.82,2052.46,184.89,101.06,-107.06,-1284.32,-10630.96,746.83,7212.9,-2467.96,87.12,490.85,-2380.84,-1890.0
595,705.95,1535.17,2068.28,194.32,96.05,-107.02,-1291.85,-10602.96,736.94,7205.84,-2483.8,85.32,540.73,-2398.47,-1857.74
598,722.95,1591.09,2031.65,188.71,103.22,-97.16,-1291.92,-10563.35,733.32,7182.44,-2556.28,86.93,600.93,-2469.35,-1868.42
601,697.82,1575.36,2034.55,193.69,102.85,-113.19,-1267.57,-10680.06,781.09,7209.5,-2468.44,85.97,534.03,-2382.47,-1848.44
604,702.62,1566.0,2019.82,196.34,109.38,-95.27,-1269.83,-10789.28,752.26,7186.55,-2368.72,84.35,378.59,-2284.37,-1905.78
607,720.03,1559.12,2075.51,191.03,91.34,-110.97,-1296.62,-10589.05,716.1,7147.76,-2518.06,84.96,504.26,-2433.1,-1928.84
610,657.11,1561.25,2019.34,187.79,104.32,-103.16,-1288.84,-10662.32,751.06,7266.08,-2487.14,87.04,492.62,-2400.1,-1907.48
613,661.12,1576.1,2049.19,193.96,94.56,-119.49,-1306.24,-10687.4,755.7,7187.05,-2417.45,84.52,404.54,-2332.93,-1928.39
616,665.53,1538.43,2058.19,189.4,103.12,-100.11,-1312.37,-10781.21,735.23,7218.68,-2384.13,83.48,314.9,-2300.66,-1985.76
619,691.81,1504.49,2021.01,185.48,94.75,-90.48,-1298.56,-10567.66,746.31,7187.06,-2552.44,86.32,474.22,-2466.12,-1991.9
622,704.84,1536.27,2047.87,197.4,97.3,-105.97,-1282.87,-10694.99,762.94,7191.08,-2433.65,82.88,453.89,-2350.77,-1896.87
625,656.39,1525.56,2052.0,184.38,92.48,-120.54,-1307.66,-10551.88,746.47,7197.49,-2573.07,85.29,474.68,-2487.78,-2013.1
628,690.52,1508.2,2039.27,188.89,115.73,-109.59,-1290.34,-10769.19,747.24,7183.53,-2386.18,84.55,304.27,-2301.63,-1997.37
631,686.64,1535.31,2023.82,185.21,87.05,-112.42,-1288.6,-10693.92,718.68,7174.15,-2439.39,87.39,315.9,-2352.0,-2036.1
634,726.12,1531.04,2032.63,192.3,98.77,-117.26,-1313.55,-10592.14,749.01,7132.54,-2490.16,84.09,439.45,-2406.07,-1966.62
637,665.58,1543.35,2018.74,188.83,93.83,-104.48,-1279.04,-10551.42,752.31,7174.94,-2512.83,86.79,502.65,-2426.04,-1923.39
640,729.3,1537.25,2044.48,190.73,98.12,-96.95,-1287.82,-10499.78,733.27,7161.44,-2594.42,88.91,610.04,-2505.51,-1895.47
643,679.06,1484.48,2017.06,183.63,91.24,-95.75,-1265.89,-10596.01,757.03,7199.54,-2517.73,85.8,454.39,-2431.93,-1977.54
646,697.9,1526.43,2045.07,185.12,114.76,-102.17,-1287.62,-10629.56,733.24,7204.85,-2509.34,85.26,488.02,-2424.08,-1936.06
649,682.12,1536.13,2049.66,182.68,112.62,-99.66,-1281.99,-10803.66,714.95,7256.14,-2386.34,86.83,348.98,-2299.51,-1950.53
652,667.01,1498.51,2041.85,194.93,107.2,-104.0,-1291.54,-10637.75,743.07,7220.04,-2535.06,86.94,439.31,-2448.11,-2008.8
655,709.27,1561.45,2084.55,188.52,104.39,-98.37,-1266.15,-10661.76,736.27,7198.39,-2471.14,86.29,556.55,-2384.84,-1828.29
658,658.18,1497.01,2039.37,185.45,97.81,-89.34,-1276.52,-10651.7,753.14,7226.01,-2492.05,87.84,439.42,-2404.21,-1964.79
661,718.62,1510.59,2034.46,186.11,106.37,-101.07,-1280.45,-10564.4,754.21,7106.49,-2499.96,87.2,470.92,-2412.76,-1941.84
664,680.79,1593.12,2031.86,199.4,106.22,-97.69,-1298.4,-10662.33,733.89,7137.78,-2429.5,85.76,424.64,-2343.74,-1919.1
667,691.19,1539.7,2033.9,195.07,96.0,-91.75,-1276.07,-10603.9,728.09,7164.82,-2521.99,87.46,477.05,-2434.52,-1957.47
670,717.69,1523.65,2017.76,197.64,99.04,-78.78,-1276.78,-10779.91,720.18,7182.78,-2370.92,83.0,323.27,-2287.92,-1964.65
673,744.51,1499.49,2037.77,196.41,108.49,-84.6,-1303.07,-10738.96,736.13,7203.21,-2415.53,84.55,399.37,-2330.98,-1931.62
676,691.27,1510.44,2039.16,185.1,108.06,-110.99,-1286.03,-10580.97,738.29,7109.72,-2479.2,86.27,404.04,-2392.92,-1988.89
679,700.57,1511.25,2008.34,188.08,91.61,-99.67,-1299.61,-10585.89,726.76,7137.43,-2465.36,86.29,378.87,-2379.07,-2000.2
682,689.83,1528.43,2004.83,197.51,93.56,-96.07,-1317.55,-10556.95,749.88,7112.05,-2455.01,85.69,405.51,-2369.32,-1963.81
685,721.52,1544.94,2010.7,184.22,108.18,-108.26,-1251.7,-10619.71,741.98,7165.16,-2496.29,89.84,497.02,-2406.45,-1909.43
688,679.13,1490.67,2026.87,179.09,101.88,-90.47,-1283.2,-10700.89,743.23,7225.89,-2422.13,86.38,372.21,-2335.76,-1963.55
691,698.6,1554.02,2032.73,192.01,101.07,-86.49,-1307.42,-10649.82,738.95,7164.19,-2432.52,85.56,437.84,-2346.96,-1909.12
694,691.62,1495.83,2007.07,195.66,100.58,-73.28,-1298.05,-10740.34,729.02,7150.51,-2372.02,85.07,258.61,-2286.95,-2028.33
697,720.89,1571.33,2055.5,198.5,101.18,-90.9,-1294.3,-10743.03,744.15,7160.96,-2371.16,86.68,424.29,-2284.48,-1860.19
700,679.78,1498.87,2038.86,172.45,98.31,-82.22,-1281.91,-10665.17,746.28,7211.48,-2486.54,88.3,416.71,-2398.24,-1981.53
703,676.5,1446.18,2069.42,175.74,122.93,-100.22,-1289.83,-10710.63,743.58,7296.98,-2464.16,85.87,430.66,-2378.29,-1947.63
706,676.18,1583.84,2018.94,193.08,99.14,-85.1,-1258.38,-10633.75,750.53,7199.33,-2523.24,86.53,543.8,-2436.72,-1892.91
709,650.68,1526.58,2068.03,180.41,91.18,-96.24,-1271.85,-10659.38,741.34,7245.33,-2490.09,86.63,476.08,-2403.46,-1927.38
712,685.18,1510.75,2028.88,188.34,116.37,-91.45,-1283.73,-10641.33,747.86,7208.9,-2513.28,88.51,469.78,-2424.77,-1954.99
715,705.57,1497.71,2021.19,191.1,105.15,-94.38,-1274.19,-10845.36,750.18,7215.18,-2323.93,86.45,272.15,-2237.48,-1965.33
718,673.96,1549.03,2074.7,195.2,102.5,-100.4,-1285.02,-10705.72,751.9,7235.7,-2418.93,87.02,491.86,-2331.91,-1840.05
721,676.15,1521.04,2026.43,197.96,111.49,-74.47,-1276.54,-10754.97,752.71,7235.89,-2420.93,85.92,415.7,-2335.0,-1919.31
724,729.42,1542.13,2024.89,191.89,95.39,-78.53,-1291.13,-10629.72,728.49,7159.71,-2453.43,84.9,472.54,-2368.54,-1896.0
727,728.03,1540.11,2030.43,198.11,108.32,-90.37,-1290.67,-10756.57,735.87,7177.5,-2382.52,83.02,380.76,-2299.5,-1918.74
730,708.98,1575.03,2039.43,198.39,101.01,-96.33,-1310.72,-10458.45,745.06,7137.91,-2596.23,84.51,640.32,-2511.73,-1871.4
733,718.7,1527.94,2045.78,192.44,104.85,-96.9,-1258.18,-10500.0,759.14,7108.51,-2552.28,86.84,602.28,-2465.44,-1863.16
736,720.92,1505.77,2047.79,183.43,97.83,-113.01,-1312.19,-10620.77,748.77,7228.27,-2514.58,86.62,486.81,-2427.96,-1941.15
739,685.94,1510.35,2032.72,189.21,91.44,-96.29,-1298.72,-10551.34,742.37,7197.43,-2561.1,85.8,503.09,-2475.3,-1972.21
742,677.86,1457.7,2055.65,191.78,98.02,-89.33,-1312.57,-10687.68,759.87,7266.71,-2489.86,83.83,418.01,-2406.02,-1988.01
745,730.34,1541.59,2033.42,185.07,104.06,-104.95,-1313.66,-10470.72,736.74,7154.88,-2581.32,85.76,596.77,-2495.56,-1898.79
748,681.06,1549.54,2038.98,183.63,94.46,-105.07,-1274.16,-10577.25,738.88,7141.18,-2519.27,85.48,471.26,-2433.79,-1962.53
751,693.63,1573.55,2024.55,199.4,110.95,-96.41,-1298.37,-10540.65,762.91,7144.82,-2532.02,83.79,574.36,-2448.22,-1873.86
754,694.86,1525.01,2028.45,192.37,106.86,-86.47,-1313.08,-10683.8,729.28,7254.71,-2496.8,84.67,448.18,-2412.12,-1963.94
757,705.83,1530.19,2020.4,188.49,116.86,-97.79,-1318.74,-10453.84,747.16,7201.39,-2661.06,85.66,639.95,-2575.4,-1935.45
760,696.14,1588.45,2042.95,185.33,99.98,-95.51,-1306.56,-10610.38,738.62,7184.46,-2546.15,84.45,523.48,-2461.69,-1938.21
763,691.74,1555.24,2040.53,199.89,98.47,-100.0,-1285.85,-10564.79,753.24,7155.59,-2538.87,85.65,544.07,-2453.22,-1909.15
766,718.99,1551.44,2003.51,189.65,102.1,-90.01,-1302.91,-10720.91,743.51,7238.78,-2471.26,84.3,434.14,-2386.96,-1952.82
769,695.48,1529.95,1997.62,180.72,98.24,-85.19,-1268.99,-10601.48,749.33,7185.28,-2531.06,87.3,480.96,-2443.76,-1962.8
772,731.37,1527.91,2033.27,187.6,103.41,-101.3,-1300.67,-10603.0,746.59,7249.25,-2555.47,86.99,574.44,-2468.48,-1894.05
775,680.62,1518.0,2040.51,182.64,95.23,-109.01,-1308.97,-10665.32,720.99,7228.39,-2477.98,84.87,383.08,-2393.1,-2010.02
778,681.11,1503.25,2065.35,189.02,103.31,-93.94,-1331.42,-10574.07,739.91,7212.86,-2552.65,84.87,495.37,-2467.78,-1972.41
781,691.5,1518.04,2027.46,193.58,112.06,-87.84,-1312.57,-10667.39,740.17,7192.15,-2459.71,84.12,407.17,-2375.59,-1968.42
784,688.5,1564.92,2028.69,197.65,96.79,-102.9,-1303.88,-10641.16,735.05,7202.17,-2517.41,84.09,465.84,-2433.32,-1967.48
787,685.05,1554.66,2013.51,191.26,91.87,-99.62,-1282.88,-10654.82,750.83,7209.25,-2495.45,86.57,459.12,-2408.87,-1949.75
790,661.78,1517.97,2032.81,183.91,97.87,-95.65,-1284.68,-10659.85,736.56,7165.54,-2449.93,85.32,356.25,-2364.61,-2008.35
793,709.78,1529.25,2046.07,195.8,107.1,-116.3,-1296.15,-10583.73,736.47,7173.32,-2549.31,87.37,501.62,-2461.94,-1960.32
796,710.68,1517.03,2066.05,184.95,90.9,-96.13,-1301.74,-10729.36,753.85,7277.36,-2462.67,85.76,473.6,-2376.91,-1903.31
799,712.61,1505.53,2042.96,182.39,99.89,-91.38,-1288.35,-10673.94,729.86,7224.35,-2467.16,86.81,443.9,-2380.35,-1936.45
802,688.39,1550.66,2021.32,189.32,98.5,-99.83,-1279.68,-10856.44,753.2,7309.78,-2388.76,84.71,375.2,-2304.06,-1928.86
805,712.47,1534.75,2025.01,179.5,97.47,-76.67,-1314.39,-10551.71,737.99,7227.42,-2587.16,85.1,571.84,-2502.05,-1930.21
808,704.63,1504.86,2011.74,188.33,96.76,-91.15,-1293.68,-10649.64,733.89,7218.36,-2517.2,84.69,424.1,-2432.51,-2008.41
811,682.61,1553.41,2032.74,196.4,110.21,-88.0,-1328.71,-10724.13,766.09,7276.52,-2455.61,81.93,477.13,-2373.68,-1896.55
814,670.83,1543.64,2066.96,194.69,91.56,-113.76,-1312.47,-10684.57,756.88,7195.34,-2450.27,84.09,409.09,-2366.18,-1957.09
817,645.91,1560.41,2030.08,195.34,109.23,-99.0,-1287.66,-10657.22,739.11,7218.23,-2521.99,86.72,454.44,-2435.28,-1980.84
820,698.5,1537.64,2009.5,186.61,102.43,-111.28,-1272.58,-10692.34,742.82,7217.77,-2482.99,86.1,419.07,-2396.89,-1977.82
823,713.76,1562.03,2020.06,197.2,110.2,-96.53,-1286.05,-10704.55,749.07,7217.61,-2464.61,85.76,482.8,-2378.85,-1896.05
826,699.21,1483.31,2029.57,186.94,93.87,-99.99,-1315.3,-10664.53,756.08,7300.71,-2502.95,85.51,469.87,-2417.44,-1947.57
829,694.1,1538.94,2037.95,189.57,117.17,-90.56,-1334.81,-10567.0,740.75,7190.43,-2547.15,83.75,516.54,-2463.4,-1946.86
832,679.56,1541.57,2017.63,185.71,97.26,-75.27,-1312.42,-10541.48,728.59,7159.67,-2545.7,84.3,480.83,-2461.4,-1980.57
835,692.44,1529.87,2031.79,186.96,104.44,-110.43,-1295.23,-10563.81,733.26,7201.04,-2584.48,86.23,510.33,-2498.25,-1987.92
838,707.45,1556.34,2013.64,179.43,99.94,-101.17,-1296.75,-10613.49,730.09,7184.12,-2507.01,85.07,459.61,-2421.94,-1962.33
841,671.04,1520.44,2066.85,182.18,100.35,-88.87,-1302.51,-10635.19,736.03,7231.5,-2526.09,85.58,481.81,-2440.51,-1958.7
844,712.67,1557.37,2056.57,195.99,94.53,-95.72,-1297.04,-10676.35,750.36,7188.53,-2455.93,86.52,486.92,-2369.41,-1882.49
847,697.95,1523.99,2021.51,181.56,103.69,-114.33,-1283.87,-10654.62,732.66,7202.15,-2475.53,85.9,410.7,-2389.63,-1978.94
850,678.41,1571.77,2054.18,190.61,101.21,-103.33,-1302.14,-10749.9,732.9,7290.81,-2473.86,87.36,464.5,-2386.5,-1922.0
853,692.6,1524.87,2001.28,190.21,98.28,-85.59,-1291.01,-10806.68,726.2,7281.29,-2430.14,84.27,331.45,-2345.87,-2014.42
856,713.37,1580.68,2016.33,193.7,94.87,-91.6,-1233.22,-10702.42,750.36,7227.55,-2497.81,87.24,549.62,-2410.57,-1860.94
859,684.59,1548.52,2011.3,187.71,106.64,-72.16,-1263.75,-10619.24,742.79,7234.99,-2539.55,89.33,561.38,-2450.22,-1888.84
862,696.27,1546.84,2023.12,182.92,94.37,-86.2,-1294.53,-10805.51,734.12,7216.4,-2351.84,84.51,307.81,-2267.33,-1959.52
865,716.31,1527.24,2073.14,189.27,102.53,-98.14,-1275.34,-10841.7,736.84,7245.6,-2359.8,87.31,375.75,-2272.49,-1896.74
868,755.52,1546.15,2035.56,192.06,92.82,-85.66,-1276.99,-10765.04,726.23,7156.08,-2379.81,85.76,376.74,-2294.05,-1917.31
871,686.2,1624.8,2018.93,184.74,98.38,-93.82,-1288.08,-10753.07,731.08,7178.59,-2403.58,85.95,387.76,-2317.62,-1929.86
874,683.27,1588.09,1987.55,191.36,91.07,-75.72,-1274.02,-10660.88,730.34,7190.71,-2474.92,86.71,451.77,-2388.22,-1936.44
877,687.6,1541.21,2019.37,184.34,109.14,-63.61,-1312.91,-10645.79,759.69,7222.68,-2515.43,84.66,501.71,-2430.77,-1929.06
880,686.14,1522.32,2045.14,189.49,102.56,-94.68,-1294.17,-10610.87,732.02,7190.65,-2513.69,86.16,468.6,-2427.52,-1958.93
883,712.6,1572.74,2019.6,192.51,108.82,-80.55,-1280.84,-10546.82,750.96,7089.72,-2521.66,85.33,538.73,-2436.33,-1897.59
886,683.09,1520.94,2030.62,194.86,103.31,-83.27,-1285.62,-10601.55,764.42,7185.17,-2532.28,85.38,511.96,-2446.9,-1934.94
889,685.84,1517.76,2050.55,184.88,121.15,-89.96,-1313.31,-10531.49,755.14,7128.86,-2531.01,85.48,509.41,-2445.53,-1936.12
892,705.94,1509.74,2031.84,188.1,103.31,-91.3,-1272.19,-10638.23,750.0,7186.34,-2490.74,85.19,473.56,-2405.54,-1931.99
895,685.52,1542.44,2027.75,174.84,93.1,-106.24,-1296.14,-10637.19,739.44,7219.89,-2519.8,85.88,443.42,-2433.92,-1990.5
898,685.25,1479.28,2015.64,192.77,104.01,-77.36,-1281.22,-10704.12,737.87,7155.88,-2385.24,85.51,308.0,-2299.73,-1991.73
901,672.78,1586.62,2031.94,183.54,99.42,-79.35,-1280.29,-10623.28,736.97,7171.08,-2519.79,87.18,499.42,-2432.62,-1933.2
904,682.33,1523.41,2014.45,191.79,101.04,-80.67,-1279.97,-10593.61,763.11,7170.87,-2488.05,85.76,492.75,-2402.29,-1909.54
907,670.07,1519.33,2046.39,179.38,97.31,-109.13,-1263.34,-10641.68,730.69,7139.65,-2448.16,89.34,368.67,-2358.82,-1990.16
910,703.88,1524.97,2011.29,183.37,104.17,-86.64,-1283.46,-10621.46,733.96,7184.78,-2501.2,86.7,454.87,-2414.5,-1959.64
913,693.71,1493.83,2002.4,184.16,98.77,-89.34,-1289.51,-10562.97,745.81,7156.78,-2523.47,87.49,433.65,-2435.98,-2002.33
916,699.43,1501.26,2008.74,185.68,113.2,-88.55,-1266.58,-10550.41,727.09,7125.83,-2514.74,89.2,455.7,-2425.53,-1969.83
919,682.06,1550.46,2021.97,198.8,100.93,-84.36,-1275.15,-10627.68,734.79,7134.4,-2477.8,90.08,436.21,-2387.72,-1951.51
922,683.93,1550.88,2022.98,188.61,95.41,-83.22,-1252.88,-10483.48,744.44,7144.65,-2611.15,89.34,611.3,-2521.82,-1910.51
925,696.5,1538.22,2034.05,189.68,90.7,-76.59,-1264.3,-10594.16,742.15,7171.58,-2505.55,87.36,527.83,-2418.19,-1890.35
928,674.54,1539.18,2055.39,182.64,92.84,-105.25,-1294.6,-10699.07,728.18,7239.05,-2472.6,86.12,412.91,-2386.48,-1973.57
931,687.58,1534.37,2048.29,187.47,109.37,-116.41,-1262.38,-10672.94,743.45,7311.18,-2569.98,88.64,569.97,-2481.34,-1911.37
934,698.83,1521.07,2053.92,193.27,102.46,-88.29,-1291.01,-10703.4,745.39,7267.71,-2505.75,85.46,499.96,-2420.29,-1920.34
937,664.42,1491.96,2032.24,195.47,100.59,-82.08,-1271.67,-10615.9,748.31,7188.83,-2487.49,88.4,452.16,-2399.08,-1946.92
940,712.05,1577.48,2048.99,200.77,107.97,-94.18,-1278.64,-10558.84,746.45,7121.29,-2523.71,86.41,583.34,-2437.3,-1853.96
943,664.3,1585.48,2029.65,195.94,90.64,-107.42,-1267.15,-10597.51,747.06,7234.51,-2573.8,88.48,575.5,-2485.32,-1909.82
946,708.99,1525.45,2038.77,186.13,92.02,-101.21,-1279.64,-10605.7,732.52,7224.78,-2562.86,86.72,522.11,-2476.14,-1954.03
949,652.32,1555.8,2028.36,201.17,97.17,-90.11,-1280.17,-10669.57,759.82,7205.27,-2475.76,85.47,460.06,-2390.29,-1930.23
952,710.37,1575.77,2022.46,177.32,92.15,-99.36,-1280.27,-10818.47,722.39,7239.66,-2374.47,86.34,342.02,-2288.12,-1946.1
955,691.08,1545.36,2032.79,192.62,98.47,-99.3,-1282.2,-10708.21,749.83,7302.06,-2492.1,85.59,522.5,-2406.51,-1884.01
958,692.1,1451.61,2059.09,184.09,92.45,-82.66,-1287.9,-10875.62,738.02,7273.03,-2337.3,83.9,244.22,-2253.4,-2009.18
961,689.27,1493.3,2037.68,188.68,104.03,-90.63,-1265.54,-10655.59,731.71,7205.24,-2499.18,87.04,438.15,-2412.15,-1973.99
964,709.68,1536.44,2066.68,189.07,107.62,-94.48,-1283.73,-10505.89,732.41,7191.07,-2595.98,87.7,648.87,-2508.28,-1859.41
967,706.2,1522.15,2047.85,180.67,97.85,-85.85,-1291.05,-10684.15,737.96,7187.36,-2444.0,86.87,419.0,-2357.12,-1938.13
970,697.12,1573.35,2027.59,194.17,109.8,-94.74,-1306.24,-10559.75,740.01,7133.77,-2507.1,85.57,515.08,-2421.53,-1906.45
973,693.59,1510.35,2046.54,205.35,110.59,-83.6,-1288.24,-10578.95,751.98,7185.76,-2526.41,88.39,553.37,-2438.02,-1884.65
976,686.27,1505.54,2031.59,188.81,94.64,-81.87,-1301.36,-10708.54,728.69,7253.13,-2440.04,86.14,396.91,-2353.89,-1956.98
979,687.68,1522.2,2032.82,184.89,92.45,-97.28,-1273.01,-10538.82,728.54,7096.99,-2514.86,87.05,436.47,-2427.81,-1991.34
982,684.09,1573.19,2011.17,202.41,100.58,-102.87,-1312.61,-10630.73,733.81,7166.67,-2440.59,85.24,425.72,-2355.35,-1929.63
985,662.82,1532.53,2053.47,185.96,96.4,-100.4,-1280.21,-10685.98,746.38,7225.49,-2477.67,86.54,436.46,-2391.13,-1954.67
988,676.54,1515.13,2019.02,194.03,94.12,-83.89,-1274.04,-10686.56,741.65,7222.11,-2466.92,86.44,418.11,-2380.48,-1962.37
991,667.22,1572.74,2003.87,195.0,85.33,-76.76,-1294.36,-10655.28,740.18,7206.71,-2464.86,86.79,444.64,-2378.07,-1933.43
994,683.24,1542.21,2057.34,193.81,110.22,-106.34,-1261.91,-10753.9,756.94,7159.73,-2352.11,87.53,381.33,-2264.59,-1883.26
997,714.35,1557.72,2068.29,194.87,99.69,-100.17,-1284.77,-10891.2,744.01,7198.87,-2264.59,87.32,301.66,-2177.26,-1875.6
1000,719.09,1546.31,2007.89,195.93,98.31,-93.79,-1257.05,-10824.85,738.06,7227.33,-2378.05,87.3,357.24,-2290.75,-1933.51

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,676.17,1524.42,2034.07,195.47,102.07,-71.36,-1239.3,-10436.52,685.4,6994.68,-2495.26,87.98,465.11,-2407.27,-1942.16
4,677.46,1471.18,2005.85,191.88,91.73,-83.67,-1243.26,-10648.14,696.34,7017.52,-2428.02,84.74,176.88,-2343.28,-2166.4
7,727.35,1468.39,1962.02,194.78,101.11,-73.93,-1273.67,-10608.36,710.79,7005.92,-2435.07,83.07,214.4,-2352.0,-2137.6
10,667.28,1465.71,1948.08,184.75,97.99,-87.75,-1246.85,-10585.47,724.59,6923.91,-2403.78,84.89,92.24,-2318.89,-2226.65
13,687.92,1518.41,1973.11,185.75,91.86,-107.62,-1277.77,-10522.2,704.69,6967.92,-2445.01,85.65,222.07,-2359.35,-2137.28
16,644.2,1560.52,1993.99,205.8,99.33,-100.55,-1246.4,-10569.07,695.13,6992.97,-2435.67,84.61,275.92,-2351.06,-2075.14
19,642.51,1531.22,1985.87,187.78,93.36,-91.92,-1272.63,-10635.25,727.46,6974.86,-2355.46,82.32,143.25,-2273.14,-2129.89
22,658.25,1484.54,1971.69,188.13,101.2,-84.04,-1301.97,-10638.18,717.69,7020.91,-2355.34,82.3,118.2,-2273.04,-2154.84
25,684.5,1534.74,1983.27,188.4,107.32,-99.15,-1267.81,-10523.28,697.52,6948.84,-2410.24,83.13,254.35,-2327.11,-2072.76
28,646.14,1502.05,1961.96,189.2,98.02,-75.56,-1249.37,-10547.84,728.18,7029.01,-2490.19,86.28,281.79,-2403.9,-2122.11
31,659.87,1465.62,1994.56,178.75,92.55,-67.98,-1265.77,-10649.27,713.02,6981.45,-2338.44,83.73,102.8,-2254.71,-2151.91
34,667.99,1498.4,1976.11,177.55,111.34,-89.65,-1251.96,-10821.18,723.1,6964.96,-2190.92,83.78,-43.35,-2107.14,-2150.49
37,679.56,1508.4,1966.39,193.96,100.36,-80.02,-1275.04,-10655.9,716.51,6987.94,-2318.16,83.97,142.16,-2234.19,-2092.03
40,714.78,1458.61,1953.53,189.75,98.36,-80.25,-1231.86,-10693.18,723.34,6946.17,-2287.51,84.56,79.24,-2202.95,-2123.71
43,680.4,1414.19,1970.78,180.27,102.87,-100.14,-1260.03,-10556.1,730.5,6985.69,-2375.62,85.58,148.43,-2290.04,-2141.61
46,724.02,1482.23,1967.88,191.81,109.15,-96.04,-1235.72,-10702.15,696.76,6960.41,-2319.07,85.33,98.34,-2233.74,-2135.4
49,677.26,1503.2,1965.39,194.49,91.08,-89.45,-1250.6,-10677.56,725.81,7054.98,-2366.5,83.81,194.58,-2282.69,-2088.11
52,691.3,1499.06,1973.1,193.33,118.24,-100.61,-1240.74,-10590.7,720.03,7023.2,-2430.54,84.87,286.22,-2345.67,-2059.45
55,633.77,1534.48,1929.76,188.37,97.57,-93.67,-1282.1,-10581.75,721.58,7008.58,-2428.89,84.28,156.61,-2344.61,-2188.0
58,695.08,1495.01,1942.12,181.4,103.16,-79.43,-1273.61,-10514.85,701.58,6922.63,-2399.18,84.87,173.09,-2314.32,-2141.23
61,668.46,1509.86,1997.54,175.88,104.71,-104.66,-1290.6,-10646.7,705.26,7059.47,-2379.12,81.8,179.2,-2297.32,-2118.11
64,678.5,1481.79,1974.71,178.37,90.67,-88.86,-1246.27,-10670.66,706.88,6985.63,-2353.8,84.28,90.75,-2269.52,-2178.77
67,672.21,1469.75,1970.38,180.47,107.48,-84.51,-1272.93,-10719.45,696.64,7022.35,-2297.2,82.25,42.4,-2214.95,-2172.55
70,662.98,1496.62,1958.16,188.76,104.64,-105.23,-1272.18,-10634.57,735.04,7017.87,-2394.71,81.13,152.09,-2313.58,-2161.49
73,685.9,1540.91,1957.81,176.33,93.64,-111.01,-1279.11,-10610.96,704.91,6907.36,-2319.97,80.66,65.8,-2239.31,-2173.51
76,658.69,1453.99,1984.65,179.01,88.93,-93.01,-1280.44,-10771.9,724.68,7037.87,-2268.97,79.55,-17.53,-2189.42,-2206.95
79,693.7,1504.36,1961.77,192.73,101.72,-84.38,-1261.68,-10572.46,708.6,6928.06,-2375.71,82.62,172.42,-2293.09,-2120.68
82,682.21,1493.25,1981.11,183.11,105.96,-107.92,-1246.55,-10705.14,712.17,7009.46,-2342.98,81.46,107.66,-2261.52,-2153.87
85,701.94,1488.76,1969.16,184.44,98.94,-105.46,-1246.9,-10593.03,721.29,7013.73,-2442.62,83.55,232.87,-2359.06,-2126.19
