GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,659.63,1469.67,2026.06,184.08,104.41,-81.98,-1376.84,-11702.49,722.66,7913.88,-1914.61,73.67,-80.93,-1840.94,-1921.87
4,657.75,1546.72,2056.29,191.9,101.08,-117.2,-1338.41,-11485.49,742.76,7800.0,-2051.74,79.47,155.39,-1972.27,-1816.88
7,681.92,1495.28,2041.83,187.94,116.61,-107.59,-1353.15,-11634.62,730.02,7840.88,-1987.62,77.6,-0.88,-1910.01,-1910.89
10,693.47,1492.15,2039.96,180.07,108.6,-99.85,-1320.72,-11519.46,729.56,7781.51,-2006.73,78.98,85.29,-1927.75,-1842.46
13,654.24,1501.23,2040.57,182.82,102.19,-91.38,-1329.38,-11614.5,760.61,7789.08,-1984.99,79.86,-4.51,-1905.13,-1909.64
16,663.21,1544.48,2061.98,190.47,102.84,-112.2,-1322.93,-11493.23,703.48,7855.98,-2099.63,81.31,194.07,-2018.31,-1824.25
19,673.75,1522.63,2052.62,191.65,100.78,-115.7,-1312.52,-11663.26,729.75,7851.74,-1969.46,81.39,31.45,-1888.07,-1856.62
22,724.52,1463.16,2047.66,184.33,93.84,-116.47,-1328.88,-11586.94,717.0,7883.85,-2022.91,81.41,82.08,-1941.5,-1859.42
25,698.13,1519.59,2023.91,179.66,105.83,-110.76,-1290.12,-11556.14,743.77,7810.51,-2043.34,80.79,124.39,-1962.55,-1838.16
28,658.4,1590.1,2028.02,186.84,98.88,-109.68,-1327.25,-11606.22,737.65,7891.43,-2045.25,79.59,148.18,-1965.66,-1817.48
31,645.19,1525.1,2023.19,176.07,94.76,-102.49,-1314.8,-11672.64,740.24,7920.1,-1987.56,78.64,34.72,-1908.93,-1874.21
34,656.28,1511.96,2062.21,178.47,102.07,-125.28,-1340.19,-11595.94,706.06,7807.66,-1976.1,77.68,-36.72,-1898.41,-1935.13
37,695.26,1513.86,2016.97,189.2,95.51,-91.52,-1329.12,-11600.29,729.91,7888.01,-2024.31,79.2,107.8,-1945.11,-1837.31
40,720.74,1471.71,2042.02,186.02,104.03,-131.79,-1306.94,-11452.84,721.49,7826.13,-2153.66,82.3,180.58,-2071.36,-1890.78
43,702.9,1513.88,2033.76,187.08,105.5,-90.97,-1332.3,-11571.83,714.9,7841.07,-2027.36,79.73,103.99,-1947.62,-1843.63
46,691.03,1528.09,2040.44,176.64,109.21,-123.14,-1305.95,-11499.23,745.65,7908.77,-2135.49,80.01,271.51,-2055.48,-1783.97
49,670.57,1461.4,2052.26,188.76,100.01,-102.04,-1295.93,-11624.14,721.47,7817.79,-1979.7,80.44,-9.85,-1899.26,-1909.11
52,668.52,1461.74,2024.49,180.69,105.72,-107.97,-1301.71,-11651.41,744.02,7853.09,-1971.99,79.39,-22.82,-1892.6,-1915.42
55,682.17,1433.26,2052.87,175.04,96.91,-95.27,-1324.5,-11758.01,736.32,7879.94,-1906.74,76.88,-121.26,-1829.85,-1951.11
58,695.8,1515.9,2014.99,184.38,87.77,-85.54,-1323.77,-11632.45,731.04,7825.0,-1983.47,79.43,13.12,-1904.04,-1890.92
61,702.39,1467.48,2028.52,184.96,111.5,-108.74,-1313.17,-11563.3,708.69,7871.19,-2072.25,79.82,89.52,-1992.43,-1902.91
64,656.95,1564.34,2069.05,187.2,103.15,-106.69,-1350.76,-11531.17,733.25,7814.85,-2055.34,78.3,140.17,-1977.04,-1836.87
67,689.54,1465.15,2060.14,170.99,103.65,-110.68,-1314.89,-11579.43,735.58,7848.02,-2035.69,79.01,68.09,-1956.68,-1888.59
70,672.16,1511.15,2038.12,185.71,102.09,-87.32,-1313.51,-11641.43,754.63,7797.66,-1957.28,80.03,19.27,-1877.25,-1857.98
73,700.06,1545.43,2043.21,195.36,101.41,-106.4,-1320.47,-11435.28,715.44,7770.79,-2146.36,81.5,209.55,-2064.85,-1855.3
76,709.87,1544.49,2023.5,191.93,89.47,-103.82,-1312.6,-11608.54,731.98,7849.23,-2006.06,79.55,115.51,-1926.51,-1811.0
79,685.15,1534.88,2056.52,188.01,98.82,-99.79,-1297.53,-11487.57,710.19,7770.75,-2102.61,82.81,159.43,-2019.81,-1860.38
82,700.8,1556.89,2042.91,191.72,108.99,-105.39,-1293.12,-11559.06,708.04,7841.41,-2077.07,84.3,193.19,-1992.77,-1799.58
85,738.99,1503.23,2041.85,180.96,101.2,-122.59,-1304.73,-11529.25,722.1,7889.85,-2115.11,82.29,221.61,-2032.82,-1811.2
88,676.32,1468.81,2020.7,184.57,95.67,-88.59,-1285.31,-11552.12,713.65,7831.74,-2061.37,82.34,65.44,-1979.03,-1913.59
91,694.93,1468.09,2027.37,183.65,109.74,-111.86,-1281.22,-11656.36,723.34,7900.37,-1974.4,84.01,58.06,-1890.4,-1832.34
94,652.93,1488.46,2020.62,194.4,88.94,-82.51,-1300.05,-11683.25,723.52,7825.01,-1943.03,82.21,-71.93,-1860.81,-1932.74
97,666.2,1490.21,2003.92,192.29,111.41,-98.49,-1310.85,-11579.48,755.11,7840.19,-2046.66,81.94,70.51,-1964.72,-1894.21
100,707.05,1497.06,2030.15,190.85,104.39,-91.5,-1288.65,-11571.91,724.5,7783.24,-2009.21,81.16,85.19,-1928.05,-1842.86
103,673.48,1490.67,2030.42,177.1,98.67,-105.81,-1291.16,-11626.76,739.49,7880.65,-2014.07,79.87,66.76,-1934.2,-1867.44
106,645.91,1507.93,2016.58,178.92,112.79,-93.6,-1307.06,-11604.81,743.04,7785.19,-2008.31,79.94,-15.11,-1928.37,-1943.48
109,679.94,1515.36,2056.77,188.6,118.36,-94.77,-1314.93,-11666.36,744.02,7867.79,-1996.58,80.99,94.79,-1915.59,-1820.8
112,699.74,1560.35,2055.45,194.2,113.8,-108.01,-1288.87,-11535.47,733.65,7817.76,-2078.73,84.71,242.6,-1994.02,-1751.41
115,665.84,1568.12,2066.56,190.57,103.67,-89.45,-1309.37,-11589.75,731.12,7858.39,-2051.8,80.81,195.69,-1970.98,-1775.29
118,739.12,1538.15,2038.86,193.07,113.61,-87.43,-1322.25,-11589.49,713.39,7783.79,-2025.99,81.44,120.83,-1944.55,-1823.72
121,683.07,1557.97,2031.79,194.57,103.35,-109.17,-1278.43,-11654.09,721.42,7870.05,-2013.77,83.36,120.52,-1930.41,-1809.89
124,699.91,1579.28,2027.16,197.08,103.75,-105.53,-1290.44,-11431.12,695.98,7750.38,-2115.56,82.21,226.45,-2033.35,-1806.9
127,702.66,1506.25,2041.36,182.89,107.35,-112.22,-1272.43,-11543.23,724.6,7809.62,-2085.5,81.59,146.84,-2003.91,-1857.07
130,701.56,1494.55,2064.48,195.04,109.79,-98.9,-1291.48,-11539.57,725.5,7815.12,-2079.07,84.94,176.09,-1994.13,-1818.05
133,692.82,1502.59,2036.32,190.86,95.88,-104.63,-1310.0,-11584.4,724.85,7868.66,-2062.53,81.3,112.95,-1981.23,-1868.28
136,672.1,1492.65,2020.59,185.71,87.64,-95.04,-1301.34,-11518.13,729.3,7881.37,-2136.13,83.29,154.85,-2052.83,-1897.98
139,664.93,1490.68,2021.41,187.31,111.83,-97.69,-1292.2,-11580.4,710.57,7901.62,-2043.25,82.22,118.06,-1961.03,-1842.97
142,675.75,1518.02,2021.62,182.75,109.05,-102.38,-1294.7,-11618.14,727.77,7852.6,-2011.02,83.08,72.33,-1927.94,-1855.61
145,672.02,1475.93,2026.26,184.42,104.87,-99.25,-1290.96,-11580.14,733.64,7861.86,-2070.91,83.32,88.63,-1987.59,-1898.96
148,709.47,1489.1,2018.3,177.1,109.42,-105.88,-1325.69,-11483.75,716.82,7834.86,-2103.33,78.67,139.75,-2024.66,-1884.91
151,656.12,1514.97,2033.06,197.39,109.03,-96.4,-1337.24,-11522.62,736.15,7855.06,-2086.6,80.95,145.52,-2005.65,-1860.13
154,698.15,1543.68,2024.25,188.94,98.52,-103.45,-1270.7,-11570.29,722.28,7787.3,-2073.81,80.93,118.67,-1992.88,-1874.21
157,662.69,1513.95,2044.38,175.46,95.75,-99.89,-1299.5,-11532.03,726.42,7828.8,-2062.37,81.9,116.04,-1980.46,-1864.42
160,693.07,1480.98,2046.48,180.39,107.78,-97.12,-1303.02,-11577.22,746.94,7768.28,-1974.23,81.76,46.56,-1892.47,-1845.91
163,678.03,1470.29,2037.94,182.09,89.0,-110.75,-1304.46,-11650.88,738.98,7816.64,-1981.98,81.87,-53.12,-1900.11,-1953.23
166,694.14,1456.46,2039.28,180.26,101.46,-105.96,-1303.39,-11584.76,737.22,7803.42,-2029.45,82.83,18.12,-1946.61,-1928.49
169,671.75,1517.75,2012.15,192.64,107.71,-106.26,-1293.12,-11467.91,722.17,7755.68,-2103.36,81.85,112.56,-2021.51,-1908.95
172,706.67,1501.22,2060.04,198.45,104.94,-115.55,-1338.9,-11617.12,711.99,7804.13,-1971.71,82.48,15.88,-1889.24,-1873.36
175,671.76,1475.82,2031.81,176.65,94.01,-89.24,-1318.96,-11674.62,745.13,7863.86,-1946.77,81.98,-23.78,-1864.79,-1888.57
178,640.33,1488.3,2005.14,174.21,120.98,-100.24,-1311.28,-11507.7,712.96,7838.91,-2074.73,81.07,61.61,-1993.66,-1932.05
181,656.28,1477.07,2078.54,180.57,104.21,-106.11,-1318.58,-11499.5,718.63,7761.62,-2048.81,83.14,52.73,-1965.66,-1912.93
184,664.25,1533.93,2040.34,184.15,96.45,-95.31,-1310.96,-11446.64,736.42,7722.66,-2038.25,81.77,125.3,-1956.48,-1831.18
187,680.83,1496.25,2034.97,191.91,106.45,-121.54,-1274.87,-11326.49,718.58,7715.59,-2187.08,83.01,221.67,-2104.07,-1882.4
190,712.63,1483.63,2027.68,188.27,110.88,-106.22,-1298.47,-11414.47,715.02,7817.62,-2200.22,85.16,236.57,-2115.06,-1878.49
193,650.69,1496.02,2047.89,179.97,100.88,-97.64,-1295.23,-11552.61,726.26,7909.35,-2100.53,82.25,165.56,-2018.29,-1852.73
196,604.68,1512.18,2027.13,183.3,96.33,-94.57,-1298.05,-11455.64,748.3,7803.35,-2098.94,83.99,127.01,-2014.95,-1887.94
199,708.74,1505.29,2050.53,192.66,116.44,-100.02,-1297.66,-11610.45,706.18,7880.31,-2051.16,83.46,152.02,-1967.7,-1815.68
202,710.89,1517.02,2048.63,202.15,104.99,-87.69,-1296.21,-11519.11,718.77,7812.69,-2071.69,83.15,212.14,-1988.54,-1776.4
205,672.98,1496.16,2027.82,186.8,89.95,-118.07,-1320.54,-11497.81,719.3,7823.94,-2092.36,82.85,80.52,-2009.51,-1928.99
208,669.34,1474.18,2031.78,183.76,104.06,-92.64,-1289.51,-11581.96,731.48,7859.36,-2019.89,80.33,89.84,-1939.55,-1849.72
211,660.3,1510.93,2026.43,182.21,94.49,-96.59,-1284.11,-11441.97,727.73,7838.44,-2173.94,82.38,217.86,-2091.57,-1873.7
214,666.25,1477.56,2036.7,189.78,105.65,-97.85,-1334.02,-11435.8,732.73,7893.32,-2174.8,80.97,234.32,-2093.83,-1859.51
217,705.47,1544.02,2041.89,201.11,96.51,-101.41,-1317.01,-11408.84,711.34,7865.14,-2195.67,82.96,338.22,-2112.72,-1774.5
220,649.97,1564.84,2053.18,182.68,100.47,-113.33,-1320.44,-11536.07,737.18,7781.44,-2030.66,81.02,99.93,-1949.64,-1849.71
223,698.99,1520.06,2030.24,190.75,96.63,-97.33,-1333.54,-11445.07,706.71,7863.14,-2138.99,82.26,230.57,-2056.72,-1826.15
226,687.68,1547.21,2048.26,183.69,115.8,-112.81,-1326.14,-11510.71,704.57,7835.41,-2101.63,81.93,172.98,-2019.7,-1846.72
229,672.09,1526.4,2040.38,186.1,101.72,-95.87,-1295.47,-11546.51,735.86,7860.92,-2088.38,83.62,185.6,-2004.75,-1819.16
232,708.94,1518.25,2015.96,175.35,97.37,-81.48,-1311.4,-11529.28,694.72,7813.25,-2051.55,81.49,101.67,-1970.06,-1868.39
235,703.18,1440.01,2013.69,178.81,105.82,-89.47,-1307.06,-11590.63,712.77,7847.06,-2028.56,81.98,14.18,-1946.58,-1932.4
238,652.54,1515.95,2042.92,187.62,108.49,-84.97,-1288.23,-11579.98,731.62,7830.62,-2028.13,80.07,116.58,-1948.05,-1831.47
241,697.37,1522.88,2049.56,183.57,110.15,-96.49,-1321.15,-11493.25,727.69,7841.2,-2097.03,81.68,221.52,-2015.35,-1793.84
244,664.7,1573.9,2049.2,195.54,94.85,-102.81,-1301.64,-11437.84,735.86,7758.34,-2082.84,82.79,230.11,-2000.05,-1769.95
247,682.05,1496.83,2057.14,189.52,108.68,-102.05,-1300.42,-11516.09,724.21,7829.59,-2062.9,82.33,169.45,-1980.58,-1811.12
250,715.63,1518.32,2047.93,194.38,98.69,-103.15,-1326.6,-11477.47,715.81,7781.34,-2109.07,81.47,164.9,-2027.6,-1862.7
253,667.33,1526.63,2041.09,193.77,104.82,-111.36,-1333.55,-11405.87,724.41,7761.09,-2122.01,83.73,168.36,-2038.28,-1869.92
256,664.52,1545.18,2041.33,188.47,101.24,-110.16,-1299.43,-11482.01,733.59,7777.6,-2075.69,82.65,160.35,-1993.04,-1832.69
259,677.48,1451.24,2045.6,182.24,108.62,-99.13,-1318.12,-11492.66,738.11,7856.77,-2100.9,81.13,150.15,-2019.77,-1869.61
262,692.49,1487.87,2015.8,182.24,98.58,-108.62,-1315.59,-11380.32,725.94,7750.72,-2151.86,82.28,149.11,-2069.58,-1920.47
265,641.98,1533.12,2044.81,181.58,110.4,-113.62,-1310.38,-11468.21,709.14,7819.23,-2107.64,82.49,148.03,-2025.15,-1877.13
268,720.07,1472.24,2051.36,190.68,98.22,-109.36,-1315.59,-11472.11,735.19,7805.17,-2083.14,82.99,175.87,-2000.15,-1824.28
271,739.07,1542.38,2045.07,191.91,107.93,-101.83,-1306.86,-11448.17,711.3,7725.46,-2072.61,81.7,206.25,-1990.91,-1784.66
274,711.65,1530.26,2023.91,190.75,117.47,-103.22,-1300.17,-11344.85,712.61,7694.07,-2139.87,80.62,232.47,-2059.25,-1826.78
277,666.75,1509.86,1993.94,188.69,103.42,-91.42,-1311.85,-11429.55,724.25,7770.45,-2092.82,79.75,124.55,-2013.07,-1888.52
280,680.65,1518.77,2062.04,189.21,108.94,-101.6,-1315.6,-11513.91,727.74,7866.16,-2090.5,81.36,222.4,-2009.14,-1786.74
283,679.36,1515.56,2059.86,179.09,98.01,-105.1,-1305.09,-11506.22,725.06,7825.55,-2059.36,82.79,166.07,-1976.56,-1810.49
286,703.82,1487.73,2050.38,187.71,114.51,-96.88,-1294.65,-11566.05,741.99,7868.78,-2060.45,80.03,197.34,-1980.41,-1783.08
289,715.93,1524.82,2019.81,180.14,115.87,-104.99,-1326.69,-11450.54,691.84,7783.93,-2121.41,81.4,150.12,-2040.01,-1889.89
292,678.22,1488.41,2064.79,181.84,105.63,-101.02,-1326.34,-11466.33,742.66,7805.32,-2104.6,80.74,173.18,-2023.86,-1850.69
295,704.53,1541.96,2039.5,191.85,98.08,-94.33,-1330.02,-11423.42,718.76,7756.43,-2090.53,80.46,203.35,-2010.07,-1806.73
298,704.6,1505.5,2053.29,180.29,98.99,-111.45,-1300.72,-11564.05,726.81,7756.08,-1982.28,80.27,49.32,-1902.01,-1852.68
301,663.41,1511.93,2021.92,176.22,92.88,-81.66,-1312.08,-11433.34,716.86,7766.64,-2101.55,80.62,122.78,-2020.93,-1898.15
304,686.22,1500.04,2024.18,187.24,111.73,-87.61,-1309.73,-11477.74,731.15,7784.7,-2063.64,80.76,150.17,-1982.88,-1832.71
307,680.61,1515.96,2027.73,184.69,100.32,-92.66,-1302.56,-11421.39,736.04,7789.02,-2108.15,83.29,217.76,-2024.86,-1807.09
310,683.8,1495.56,2012.53,177.47,114.65,-110.89,-1324.89,-11594.83,713.21,7862.29,-2017.82,80.28,28.9,-1937.55,-1908.64
313,728.92,1515.69,2057.34,192.05,98.78,-98.98,-1324.28,-11557.29,724.17,7776.54,-1995.88,79.51,112.93,-1916.37,-1803.44
316,677.89,1507.21,2046.43,193.52,102.27,-86.13,-1335.52,-11586.74,719.72,7829.87,-2017.74,79.28,68.52,-1938.46,-1869.94
319,674.33,1517.6,2025.9,186.89,98.26,-111.21,-1298.2,-11497.66,736.84,7802.6,-2087.2,80.41,135.35,-2006.8,-1871.45
322,714.33,1509.15,2030.76,187.57,114.36,-95.36,-1306.49,-11762.84,740.04,7842.37,-1888.17,79.2,-26.11,-1808.97,-1835.08
325,679.88,1510.04,2017.52,185.14,115.45,-77.13,-1311.9,-11660.78,720.52,7857.41,-1952.93,79.26,36.15,-1873.66,-1837.51
328,699.51,1492.55,2024.15,193.5,105.16,-102.55,-1287.98,-11512.77,722.42,7811.97,-2074.65,82.75,145.94,-1991.9,-1845.96
331,706.54,1465.12,2023.83,178.92,99.22,-108.58,-1299.79,-11398.51,725.69,7778.91,-2154.96,82.81,171.35,-2072.15,-1900.81
334,691.07,1438.69,2032.2,186.01,102.29,-91.86,-1268.81,-11477.87,752.34,7847.31,-2145.16,81.65,211.37,-2063.51,-1852.14
337,681.1,1503.68,2018.72,178.57,94.27,-103.43,-1306.04,-11371.14,733.96,7728.3,-2133.5,82.42,157.99,-2051.08,-1893.09
340,694.8,1519.48,2050.83,190.06,92.58,-113.7,-1308.21,-11374.06,716.39,7776.39,-2190.21,81.51,244.57,-2108.71,-1864.14
343,672.66,1532.63,2022.32,179.16,105.23,-98.13,-1301.56,-11484.0,734.76,7761.16,-2085.55,81.56,124.23,-2003.99,-1879.77
346,655.27,1539.08,2050.76,188.79,107.45,-113.85,-1294.64,-11665.87,732.92,7865.45,-1977.98,80.3,65.35,-1897.68,-1832.32
349,716.47,1503.65,2050.24,181.35,107.53,-107.65,-1332.81,-11452.7,725.54,7799.34,-2121.43,81.89,190.96,-2039.54,-1848.57
352,638.05,1528.49,2027.85,179.19,113.19,-96.35,-1305.32,-11545.06,744.88,7793.79,-2014.5,79.1,78.7,-1935.4,-1856.71
355,658.08,1506.89,2011.43,180.16,112.73,-90.43,-1332.78,-11443.77,727.11,7763.26,-2071.42,79.43,92.69,-1991.99,-1899.29
358,655.26,1547.77,2010.15,181.06,95.98,-104.15,-1322.57,-11626.74,728.45,7858.79,-1962.89,78.43,24.0,-1884.45,-1860.45
361,721.57,1498.08,2040.67,197.75,104.13,-102.67,-1295.63,-11658.38,708.85,7830.1,-1968.28,81.87,44.48,-1886.41,-1841.93
364,671.11,1495.11,2057.65,188.1,101.71,-117.01,-1305.72,-11606.13,706.95,7787.77,-1948.31,78.02,-20.45,-1870.29,-1890.73
367,692.35,1544.55,2041.8,188.36,112.4,-99.68,-1313.24,-11444.96,724.59,7755.6,-2090.62,81.68,201.78,-2008.94,-1807.16
370,725.35,1518.27,2042.62,191.24,94.75,-97.99,-1320.94,-11506.7,726.94,7816.97,-2064.93,82.64,190.49,-1982.29,-1791.8
373,695.52,1551.42,2015.27,192.0,98.83,-93.76,-1317.78,-11503.74,733.31,7815.41,-2046.37,81.34,186.47,-1965.03,-1778.56
376,695.64,1476.97,2014.8,188.1,96.26,-94.76,-1306.52,-11495.86,720.22,7750.24,-2042.16,82.86,45.1,-1959.3,-1914.21
379,643.4,1498.5,2027.55,186.7,99.2,-110.42,-1304.2,-11555.95,725.81,7773.69,-2007.36,80.8,-15.73,-1926.56,-1942.29
382,674.13,1470.32,2022.48,186.27,100.01,-97.27,-1312.07,-11510.55,755.13,7725.09,-1983.4,79.65,13.53,-1903.75,-1890.22
385,691.22,1504.48,2065.36,189.68,102.27,-95.51,-1311.97,-11469.65,713.1,7759.02,-2068.29,79.16,148.0,-1989.13,-1841.13
388,693.74,1487.08,2062.52,182.92,104.59,-103.85,-1298.32,-11504.52,712.33,7802.59,-2055.89,80.04,139.09,-1975.86,-1836.77
391,691.77,1531.58,2045.69,183.11,109.77,-121.06,-1312.39,-11459.45,734.82,7812.3,-2086.9,81.2,216.13,-2005.7,-1789.57
394,702.01,1511.86,2037.11,191.49,101.17,-102.24,-1287.51,-11444.32,720.13,7794.97,-2117.85,82.62,224.67,-2035.23,-1810.56
397,688.75,1535.86,2042.6,208.33,104.71,-103.89,-1301.12,-11411.27,696.41,7774.13,-2138.26,81.66,234.5,-2056.6,-1822.11
400,713.12,1487.36,2028.65,183.47,88.92,-111.84,-1287.45,-11469.1,718.58,7781.47,-2099.43,80.45,133.17,-2018.98,-1885.82
403,686.06,1568.79,2034.93,195.03,99.92,-87.8,-1326.17,-11496.1,714.92,7727.26,-2045.93,80.52,116.84,-1965.41,-1848.57
406,677.75,1507.63,2023.6,184.02,109.84,-107.84,-1301.66,-11382.5,734.08,7810.03,-2131.99,81.59,254.96,-2050.4,-1795.45
409,643.83,1508.52,2041.91,185.84,95.67,-96.86,-1297.5,-11512.69,729.85,7787.69,-2075.44,81.52,86.24,-1993.92,-1907.68
412,722.72,1566.74,2012.23,186.96,109.25,-97.44,-1306.78,-11454.79,727.66,7776.34,-2118.57,81.29,242.89,-2037.28,-1794.39
415,694.5,1530.81,2038.52,186.31,110.74,-125.11,-1281.41,-11385.66,733.5,7762.59,-2158.43,82.34,264.8,-2076.09,-1811.3
418,664.69,1483.17,2067.07,185.86,100.58,-97.54,-1324.05,-11517.02,719.41,7794.82,-2074.15,81.42,76.99,-1992.73,-1915.74
421,659.08,1560.22,2038.66,185.53,96.57,-109.49,-1306.06,-11468.61,717.6,7739.05,-2061.33,83.29,112.54,-1978.04,-1865.5
424,670.72,1464.42,2032.02,185.44,105.09,-111.17,-1292.5,-11605.03,725.46,7769.57,-1952.05,82.57,-55.99,-1869.48,-1925.47
427,721.77,1494.85,2021.59,185.3,107.78,-109.85,-1257.17,-11487.42,738.61,7694.45,-2022.32,85.88,109.91,-1936.43,-1826.53
430,706.7,1542.0,2049.8,186.56,103.48,-107.72,-1282.45,-11589.2,711.94,7804.49,-2004.65,83.2,125.59,-1921.45,-1795.86
433,681.67,1540.79,2037.13,193.01,107.28,-119.22,-1280.07,-11396.15,732.02,7729.0,-2127.57,83.33,225.46,-2044.24,-1818.78
436,650.28,1497.17,2048.74,188.63,101.27,-111.09,-1276.1,-11426.48,751.96,7790.1,-2152.29,84.89,214.47,-2067.41,-1852.94
439,678.26,1499.1,2051.55,185.36,104.9,-109.27,-1289.13,-11520.54,723.84,7829.24,-2093.34,82.66,153.31,-2010.68,-1857.38
442,712.78,1482.1,2051.23,195.47,111.48,-100.97,-1299.39,-11448.2,717.83,7815.68,-2131.25,85.01,238.01,-2046.25,-1808.23
445,684.83,1545.93,2054.35,199.24,109.45,-102.71,-1325.43,-11431.77,729.01,7775.93,-2112.12,84.54,238.83,-2027.57,-1788.74
448,698.24,1494.21,2075.1,182.88,97.44,-118.09,-1286.94,-11436.2,734.16,7798.94,-2120.29,83.79,239.74,-2036.5,-1796.77
451,713.38,1501.49,2017.9,188.67,99.09,-97.99,-1325.92,-11502.14,704.24,7840.68,-2103.65,82.28,139.41,-2021.37,-1881.96
454,678.71,1538.47,2038.36,194.71,121.01,-106.5,-1319.38,-11368.31,709.81,7790.03,-2213.77,83.15,276.91,-2130.62,-1853.71
457,694.07,1536.53,2033.27,194.69,117.82,-107.34,-1303.51,-11556.32,709.11,7814.54,-2056.97,83.44,132.88,-1973.53,-1840.65
460,694.67,1472.46,2058.04,207.68,95.99,-84.14,-1280.28,-11680.22,725.88,7853.92,-1953.45,83.02,64.0,-1870.43,-1806.44
463,683.3,1512.94,2042.32,184.28,109.04,-96.52,-1272.73,-11487.92,723.52,7768.0,-2064.45,83.35,166.22,-1981.11,-1814.88
466,705.74,1492.66,2033.34,191.77,113.35,-113.67,-1270.51,-11504.75,710.12,7768.45,-2056.53,84.62,126.48,-1971.91,-1845.42
469,667.04,1494.64,2058.79,179.47,115.52,-84.78,-1324.7,-11629.12,728.69,7853.09,-1974.88,83.44,58.64,-1891.44,-1832.8
472,658.0,1458.06,2068.17,183.69,100.36,-121.29,-1304.45,-11641.56,744.47,7811.62,-1923.94,81.43,-42.93,-1842.51,-1885.44
475,685.95,1475.58,2055.39,182.4,105.34,-112.77,-1309.22,-11513.72,716.65,7819.97,-2071.78,83.07,105.58,-1988.71,-1883.13
478,701.16,1529.23,2033.08,185.66,101.9,-104.36,-1293.71,-11476.57,717.74,7755.66,-2080.86,85.2,149.8,-1995.66,-1845.86
481,694.16,1545.01,2029.61,181.17,110.14,-114.92,-1290.61,-11423.75,724.7,7704.39,-2072.54,83.06,159.89,-1989.47,-1829.58
484,702.7,1551.72,2054.56,194.04,104.74,-99.63,-1307.63,-11504.87,722.1,7714.7,-2000.37,84.84,132.42,-1915.53,-1783.11
487,680.27,1488.42,2036.85,187.21,103.12,-108.9,-1322.7,-11455.59,732.85,7844.75,-2124.61,83.21,186.27,-2041.4,-1855.13
490,670.65,1519.42,2036.69,181.53,104.8,-90.06,-1322.19,-11410.99,738.01,7853.43,-2176.74,85.49,281.3,-2091.25,-1809.96
493,665.11,1492.66,2030.7,191.91,98.87,-105.63,-1271.25,-11512.63,731.06,7880.52,-2142.45,83.68,201.32,-2058.77,-1857.46
496,697.94,1527.76,2015.44,192.21,99.6,-87.39,-1324.64,-11568.79,730.81,7879.03,-2071.75,82.18,161.96,-1989.57,-1827.6
499,674.31,1519.73,2023.03,199.1,100.55,-97.88,-1280.2,-11488.97,720.9,7888.59,-2162.2,85.89,259.16,-2076.31,-1817.15
502,675.47,1501.76,2034.64,189.34,113.2,-100.96,-1281.84,-11612.73,725.55,7868.74,-2045.08,81.95,113.16,-1963.13,-1849.98
505,691.18,1509.36,2028.3,187.69,105.16,-94.7,-1277.57,-11490.68,718.45,7824.17,-2123.69,83.46,201.36,-2040.22,-1838.86
508,707.3,1512.94,2034.79,187.02,109.26,-98.84,-1296.47,-11513.41,710.53,7797.44,-2062.89,81.57,150.57,-1981.33,-1830.76
511,661.58,1503.99,2010.4,198.2,98.94,-91.04,-1250.67,-11533.02,716.49,7926.14,-2164.09,85.02,240.99,-2079.08,-1838.08
514,672.69,1528.76,2045.19,181.62,106.74,-97.74,-1304.16,-11485.64,734.02,7798.14,-2087.7,85.04,179.62,-2002.66,-1823.04
517,690.14,1434.12,2023.08,182.16,97.51,-109.33,-1269.3,-11570.43,710.19,7844.22,-2055.83,85.17,32.37,-1970.65,-1938.29
520,693.18,1480.16,2029.43,188.31,101.68,-99.15,-1327.45,-11418.48,716.86,7878.34,-2164.52,83.63,242.87,-2080.89,-1838.02
523,673.32,1544.45,2036.19,181.93,95.45,-105.78,-1334.64,-11374.36,706.87,7799.16,-2167.45,81.37,222.59,-2086.09,-1863.49
526,653.41,1515.71,2058.28,185.77,112.23,-106.44,-1321.33,-11446.01,719.72,7791.73,-2108.22,81.63,163.07,-2026.59,-1863.52
529,688.64,1459.49,2041.18,182.33,100.52,-87.73,-1271.53,-11436.25,740.33,7799.33,-2143.82,85.83,216.32,-2057.99,-1841.67
532,694.53,1480.61,2017.03,185.94,104.79,-104.12,-1293.94,-11343.33,725.93,7911.5,-2298.85,83.69,378.96,-2215.16,-1836.2
535,703.09,1503.93,2028.66,186.24,103.38,-94.22,-1300.89,-11379.28,697.81,7846.92,-2203.85,84.9,295.63,-2118.95,-1823.32
538,656.29,1474.02,2031.36,193.05,100.48,-102.86,-1310.76,-11311.52,747.85,7816.3,-2243.61,85.41,294.21,-2158.2,-1863.99
541,737.16,1483.69,2063.35,187.39,107.52,-98.01,-1316.07,-11408.12,708.72,7847.96,-2212.52,82.74,313.59,-2129.78,-1816.19
544,675.81,1540.42,2036.56,195.69,108.07,-101.65,-1310.55,-11346.08,719.0,7839.92,-2203.82,83.78,357.2,-2120.04,-1762.84
