POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
325,662.42,1480.94,2001.37,183.86,105.82,-127.62,-1316.62,-11419.47,705.24,7595.1,-2033.17,53.39,0.0,-128.96,-1979.77,-2108.73
328,683.94,1482.8,2004.95,175.53,110.05,-111.37,-1290.5,-11398.16,698.11,7671.15,-2083.64,55.14,0.0,26.51,-2028.5,-2002.0
331,651.41,1471.46,1997.25,182.25,98.59,-121.5,-1309.81,-11411.92,705.14,7603.33,-2036.98,52.91,0.0,-133.82,-1984.07,-2117.89
334,670.48,1466.75,1955.23,180.77,110.4,-107.8,-1327.83,-11461.37,712.23,7634.62,-1996.56,53.18,0.0,-166.54,-1943.38,-2109.92
337,710.92,1482.81,1990.77,188.0,106.06,-114.89,-1307.11,-11281.9,713.56,7541.09,-2098.79,53.47,0.0,29.31,-2045.32,-2016.01
340,680.2,1462.11,1992.22,188.73,110.79,-114.99,-1324.69,-11442.9,707.87,7623.2,-1975.9,52.71,0.0,-117.46,-1923.19,-2040.64
343,693.95,1447.32,1992.69,181.28,114.82,-110.69,-1348.18,-11428.41,701.73,7574.31,-1950.46,51.87,0.0,-181.17,-1898.58,-2079.76
346,699.89,1447.87,1982.5,183.86,104.07,-112.62,-1292.14,-11456.3,709.99,7615.74,-1972.41,52.54,0.0,-117.12,-1919.87,-2036.99
349,646.48,1477.03,1989.79,174.54,104.3,-120.69,-1304.15,-11393.58,705.58,7626.67,-2000.51,53.22,0.0,-94.02,-1947.29,-2041.31
352,656.77,1442.38,1973.64,177.07,105.16,-110.03,-1316.98,-11452.76,721.14,7623.08,-1997.26,52.48,0.0,-180.52,-1944.78,-2125.31
355,688.74,1461.51,1993.36,197.26,99.38,-103.76,-1318.23,-11474.52,694.48,7598.18,-1975.84,52.07,0.0,-163.59,-1923.78,-2087.37
358,637.38,1490.79,2023.39,181.68,96.66,-125.72,-1312.12,-11424.08,702.87,7556.51,-1966.87,52.81,0.0,-172.64,-1914.06,-2086.7
361,713.15,1442.26,1992.31,177.99,94.29,-126.05,-1313.21,-11463.5,697.52,7523.57,-1958.81,53.83,0.0,-261.67,-1904.99,-2166.66
364,717.49,1523.85,2009.3,186.03,113.39,-106.41,-1307.15,-11467.7,670.68,7491.0,-1890.54,52.23,0.0,-169.52,-1838.31,-2007.83
367,653.62,1544.79,2039.1,179.4,100.24,-133.17,-1321.97,-11486.6,693.66,7441.11,-1889.67,52.05,0.0,-289.83,-1837.63,-2127.46
370,697.49,1493.65,1991.0,184.12,96.53,-114.12,-1322.07,-11441.21,689.88,7528.33,-1950.21,52.63,0.0,-196.39,-1897.57,-2093.96
373,636.85,1447.72,1962.32,171.26,107.16,-107.02,-1325.4,-11438.45,715.7,7573.16,-1978.22,52.09,0.0,-256.72,-1926.12,-2182.84
376,640.32,1487.2,1952.91,178.57,98.91,-113.1,-1307.45,-11364.29,684.63,7606.24,-2072.14,53.01,0.0,-136.04,-2019.13,-2155.17
379,691.73,1499.63,1975.34,184.94,112.78,-97.74,-1311.22,-11367.83,698.93,7586.15,-2049.96,53.37,0.0,-27.28,-1996.6,-2023.88
382,644.3,1469.11,2011.09,174.58,111.91,-107.46,-1284.09,-11498.38,697.12,7598.92,-2002.39,53.65,0.0,-182.92,-1948.74,-2131.66
385,664.56,1432.74,2006.67,165.58,87.7,-132.11,-1284.25,-11569.35,697.56,7637.75,-1950.13,54.0,0.0,-293.13,-1896.13,-2189.26
388,676.92,1511.12,2000.95,183.64,98.1,-105.56,-1310.13,-11364.67,681.51,7519.17,-2033.94,54.25,0.0,-108.94,-1979.69,-2088.63
391,674.51,1483.23,1972.54,191.72,97.21,-113.61,-1302.89,-11368.22,681.38,7560.05,-2032.07,53.27,0.0,-124.09,-1978.79,-2102.88
394,668.65,1460.38,1986.67,175.08,101.38,-106.8,-1300.29,-11289.95,696.1,7591.04,-2122.99,53.88,0.0,-17.75,-2069.11,-2086.86
397,652.21,1428.87,2021.75,179.13,105.08,-108.32,-1261.19,-11441.63,695.74,7570.3,-1996.39,53.25,0.0,-158.06,-1943.14,-2101.21
400,638.88,1462.02,1997.52,175.18,111.42,-102.36,-1325.65,-11327.44,700.45,7577.26,-2057.28,53.87,0.0,-92.74,-2003.41,-2096.15
403,652.01,1542.16,1957.85,191.43,91.65,-110.71,-1327.9,-11359.22,687.55,7545.42,-1981.74,53.42,0.0,-129.77,-1928.31,-2058.08
406,662.12,1453.73,1998.76,183.59,113.21,-119.95,-1312.71,-11306.89,684.19,7556.68,-2073.37,53.5,0.0,-87.27,-2019.87,-2107.14
